,id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,mean_year_price_off_peak_var,mean_year_price_peak_var,mean_year_price_mid_peak_var,mean_year_price_off_peak_fix,mean_year_price_peak_fix,mean_year_price_mid_peak_fix,mean_year_price_off_peak,mean_year_price_peak,mean_year_price_mid_peak,mean_6m_price_off_peak_var,mean_6m_price_peak_var,mean_6m_price_mid_peak_var,mean_6m_price_off_peak_fix,mean_6m_price_peak_fix,mean_6m_price_mid_peak_fix,mean_6m_price_off_peak,mean_6m_price_peak,mean_6m_price_mid_peak,mean_3m_price_off_peak_var,mean_3m_price_peak_var,mean_3m_price_mid_peak_var,mean_3m_price_off_peak_fix,mean_3m_price_peak_fix,mean_3m_price_mid_peak_fix,mean_3m_price_off_peak,mean_3m_price_peak,mean_3m_price_mid_peak,churn
291,5df6192ad27f7b4071292cb646915e64,foosdfpfkusacimwkcsosbicdxkicaua,14929,0,1762,2012-08-11,2016-08-11,2015-05-24,2015-08-13,1659.29,1762,0.0,129.95,0.1169099999999999,0.100572,40.606701,f,188.99,9.54,9.54,1,189.86,3,lxidpiddsbxsbosboudacockeimpuepw,15.22,0.12544291666666665,0.10482691666666666,0.07527216666666667,40.6202755,24.372163139999998,16.248109359999997,40.74571841666666,24.476990056666665,16.323381526666665,0.12153849999999998,0.10288749999999998,0.07563700000000001,40.674580999999996,24.404746040000003,16.269830959999997,40.796119499999996,24.507633540000004,16.345467959999997,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496,40.848801,24.53956204,16.367811959999997,0
292,9d7dbf9ef90236a8c411d8e430b8f715,ewpakwlliwisiwduibdlfmalxowmwpci,19961,8510,2344,2011-02-04,2016-02-04,2011-02-04,2015-02-05,1652.82,2344,0.0,132.15,0.1169,0.1000149999999999,40.606701,t,218.89,25.8,25.8,2,191.08,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0.12433841666666666,0.10379375,0.07316033333333334,40.7017324,24.421038479999996,16.28069392,40.826070816666665,24.524832229999998,16.353854253333335,0.12126616666666666,0.10236783333333332,0.073728,40.728885,24.437330039999996,16.29155496,40.85015116666666,24.539697873333328,16.36528296,0.119906,0.101673,0.073719,40.728885,24.43733004,16.29155496,40.848791,24.53900304,16.36527396,0
293,8428d022e412821a0a2830f0caca9efc,lmkebamcaaclubfxadlmueccxoimlema,3925,0,0,2009-10-19,2016-10-19,2009-10-19,2015-10-20,411.91,0,0.0,15.05,0.1670859999999999,0.088444,45.80687796,f,0.0,18.12,18.12,1,43.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.16918366666666665,0.08768608333333333,0.0,44.54656036,0.0,0.0,44.71574402666667,0.08768608333333333,0.0,0.16777733333333333,0.08771416666666666,0.0,44.82618996,0.0,0.0,44.993967293333334,0.08771416666666666,0.0,0.169094,0.088956,0.0,45.94470996,0.0,0.0,46.11380396,0.088956,0.0,0
294,d933609b992861a0704c95945f4a5d6b,foosdfpfkusacimwkcsosbicdxkicaua,7687,0,984,2010-02-09,2016-02-09,2010-02-09,2015-02-11,1015.52,766,0.0,21.55,0.146694,0.0,44.31137796,f,112.88,34.68,34.68,1,90.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.1507005,0.0,0.0,44.26693036,0.0,0.0,44.41763086,0.0,0.0,0.14872666666666667,0.0,0.0,44.26692996,0.0,0.0,44.41565662666667,0.0,0.0,0.147983,0.0,0.0,44.26692996,0.0,0.0,44.41491296,0.0,0.0,0
295,2c5db21ffd65327e331fa4d43ed6b5f3,usilxuppasemubllopkaafesmlibmsdf,17481,2227,404,2011-03-28,2016-03-28,2011-03-28,2015-03-29,2222.9,0,0.0,18.42,0.144149,0.0,44.31137796,t,0.0,30.86,30.86,3,203.82,5,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.1483705833333333,0.0,0.0,44.40026526,0.0,0.0,44.54863584333333,0.0,0.0,0.14677666666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.59148662666666,0.0,0.0,0.146033,0.0,0.0,44.44470996,0.0,0.0,44.59074296,0.0,0.0,0
296,dc3074d67c494864482add354b6e053e,MISSING,970,0,0,2009-11-17,2016-11-17,2009-11-17,2015-11-18,145.85,0,0.0,6.06,0.146348,0.0,46.30537836,f,0.0,26.73,26.73,1,13.83,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0.14986466666666667,0.0,0.0,44.448411959999994,0.0,0.0,44.59827662666666,0.0,0.0,0.14809433333333333,0.0,0.0,44.629893360000004,0.0,0.0,44.77798769333334,0.0,0.0,0.147706,0.0,0.0,45.35582016,0.0,0.0,45.50352616,0.0,0.0,0
297,c6de28f2f999779bdc4a7686bdf23d90,usilxuppasemubllopkaafesmlibmsdf,11276,0,222,2012-05-24,2016-05-24,2015-04-29,2015-05-29,1163.26,222,0.0,133.89,0.1157609999999999,0.099419,40.606701,f,21.65,30.21,30.21,1,139.35,4,ldkssxwpmemidmecebumciepifcamkci,21.0,0.12437474999999999,0.103985,0.07487233333333333,40.6610035,24.39660114,16.26440236,40.78537825,24.500586140000003,16.33927469333333,0.12011516666666666,0.10176583333333333,0.07510499999999999,40.728885,24.437330039999996,16.29155496,40.84900016666666,24.53909587333333,16.36665996,0.118755,0.101071,0.075096,40.728885,24.43733004,16.29155496,40.84764,24.53840104,16.366650959999998,0
298,6823af5ac290ec878e582da9c6cbba5a,usilxuppasemubllopkaafesmlibmsdf,33469,0,3189,2013-04-24,2016-04-24,2013-04-24,2015-04-26,3501.36,3189,0.0,143.26,0.115174,0.098837,40.606701,f,312.08,50.1,50.1,1,363.36,3,lxidpiddsbxsbosboudacockeimpuepw,41.5,0.12281558333333333,0.10250124999999997,0.07353616666666667,40.6745798,24.404746919999997,16.26983288,40.79739538333333,24.507248169999997,16.343369046666666,0.11953516666666668,0.10118583333333331,0.074525,40.728885,24.437330039999996,16.29155496,40.84842016666666,24.538515873333328,16.36607996,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,1
299,61b80aec63d0cd5c3566ba269ea91882,ewpakwlliwisiwduibdlfmalxowmwpci,8604,0,0,2013-01-16,2017-01-16,2015-11-17,2016-01-17,970.51,0,0.0,18.46,0.14531,0.0,44.31137796,f,0.0,34.56,34.56,1,98.94,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0.1495465833333333,0.0,0.0,44.26693046,0.0,0.0,44.41647704333333,0.0,0.0,0.14763216666666662,0.0,0.0,44.26692996,0.0,0.0,44.41456212666667,0.0,0.0,0.1466039999999999,0.0,0.0,44.26692996,0.0,0.0,44.413533959999995,0.0,0.0,0
300,562f558f3437590644343977fe9e523c,usilxuppasemubllopkaafesmlibmsdf,4700,0,32,2012-02-27,2016-03-05,2014-03-05,2015-03-09,892.76,32,22.0,0.0,0.186182,0.0,45.80687796,f,6.0,39.9,39.9,1,456.81,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0.18941816666666667,0.0,0.0,45.760930359999996,0.0,0.0,45.950348526666666,0.0,0.0,0.18818166666666666,0.0,0.0,45.76092996,0.0,0.0,45.949111626666664,0.0,0.0,0.187438,0.0,0.0,45.76092996,0.0,0.0,45.94836796,0.0,0.0,1
301,2b35b6238eeffef6df09ca9fa24d703b,MISSING,8600,1274,1099,2009-08-06,2016-08-06,2009-08-06,2015-08-07,863.13,1099,0.0,131.76,0.115174,0.098837,40.606701,t,107.67,17.1,17.1,2,93.79,6,ldkssxwpmemidmecebumciepifcamkci,15.2,0.12269558333333334,0.10207958333333333,0.07252483333333333,40.6202755,24.372163139999998,16.248109359999997,40.74297108333333,24.47424272333333,16.32063419333333,0.11941516666666667,0.10076416666666665,0.07351366666666666,40.674580999999996,24.404746040000003,16.269830959999997,40.793996166666666,24.50551020666667,16.343344626666664,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,0
302,774336e01d47c5f1d1977a0cfa79c072,lmkebamcaaclubfxadlmueccxoimlema,968233,0,68516,2011-12-02,2016-12-02,2011-12-02,2015-12-03,2880.38,0,0.0,16.13,0.165022,0.08638,44.31137796,f,0.0,3.56,3.56,1,221.54,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.16808366666666666,0.08676724999999995,0.0,44.26693036,0.0,0.0,44.43501402666667,0.08676724999999995,0.0,0.16615533333333335,0.08645349999999997,0.0,44.26692996,0.0,0.0,44.433085293333335,0.08645349999999997,0.0,0.165384,0.086328,0.0,44.26692996,0.0,0.0,44.43231396,0.086328,0.0,0
303,00afaab98ba4e403d34705cb839ad325,MISSING,4939487,1860052,426460,2011-12-05,2016-06-23,2011-12-05,2015-06-26,3838.66,4510,0.0,143.44,0.113206,0.0939909999999999,40.728885,t,392.99,0.0,0.0,2,323.3,4,lxidpiddsbxsbosboudacockeimpuepw,15.001,0.11863208333333329,0.09670941666666666,0.06661699999999994,40.728885,24.437330039999996,16.29155496,40.84751708333333,24.53403945666666,16.35817196,0.11721216666666667,0.09603883333333334,0.067842,40.728885,24.437330039999996,16.29155496,40.84609716666667,24.53336887333333,16.359396959999998,0.115852,0.095344,0.067833,40.728885,24.43733004,16.29155496,40.844736999999995,24.53267404,16.35938796,0
304,987e2767a9812e900db0041930d126cb,foosdfpfkusacimwkcsosbicdxkicaua,7502,0,0,2013-06-06,2016-06-06,2015-11-01,2015-06-08,276.01,0,0.0,16.05,0.144902,0.0,44.31137796,f,0.0,16.92,16.92,1,26.2,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14887133333333327,0.0,0.0,44.355820359999996,0.0,0.0,44.50469169333333,0.0,0.0,0.14753166666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.592241626666656,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,0
305,57f04ddf59300ca6bf5d297d54ca2bee,foosdfpfkusacimwkcsosbicdxkicaua,7506,0,1463,2012-02-02,2016-02-02,2015-12-15,2015-02-03,1125.57,1463,0.0,16.72,0.144963,0.0,44.31137796,f,213.37,33.12,33.12,1,115.78,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.15055675,0.0,0.0,44.26693046,0.0,0.0,44.41748721,0.0,0.0,0.14843916666666668,0.0,0.0,44.26692996,0.0,0.0,44.41536912666667,0.0,0.0,0.1471205,0.0,0.0,44.26692996,0.0,0.0,44.41405046,0.0,0.0,0
306,0a43f2f6d9f311ee5e64c135b049e0a3,foosdfpfkusacimwkcsosbicdxkicaua,1060,0,189,2011-11-25,2016-11-25,2011-11-25,2015-11-26,78.73,85,0.0,18.67,0.147506,0.0,46.30537836,f,12.63,21.09,21.09,1,7.94,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.15070391666666666,0.0,0.0,44.44841206,0.0,0.0,44.59911597666667,0.0,0.0,0.14896283333333335,0.0,0.0,44.629893360000004,0.0,0.0,44.77885619333334,0.0,0.0,0.1486915,0.0,0.0,45.35582016,0.0,0.0,45.50451166,0.0,0.0,0
307,7ac3d93d8e8a9f5c78ee9e9dbd8fc609,foosdfpfkusacimwkcsosbicdxkicaua,3467,0,0,2010-03-23,2016-03-23,2010-03-23,2015-03-25,156.69,0,0.0,15.13,0.146694,0.0,44.31137796,f,0.0,26.04,26.04,1,20.83,6,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.15121008333333333,0.0,0.0,44.40026526,0.0,0.0,44.55147534333333,0.0,0.0,0.14932966666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.59403962666666,0.0,0.0,0.148586,0.0,0.0,44.44470996,0.0,0.0,44.59329596,0.0,0.0,1
308,49474899718fc0fb151c7df80b942f64,MISSING,8110,0,1827,2010-03-26,2016-03-26,2010-03-26,2015-03-29,1225.79,1827,0.0,16.19,0.146694,0.0,44.31137796,f,270.55,31.53,31.53,1,131.29,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0.15121008333333333,0.0,0.0,44.40026526,0.0,0.0,44.55147534333333,0.0,0.0,0.14932966666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.59403962666666,0.0,0.0,0.148586,0.0,0.0,44.44470996,0.0,0.0,44.59329596,0.0,0.0,0
309,420d16b9c1aef7b0a1e1d6e35966fe6d,ewpakwlliwisiwduibdlfmalxowmwpci,16233,0,2219,2011-01-07,2017-01-07,2011-01-07,2016-01-08,647.99,658,0.0,132.4,0.1169019999999999,0.1000149999999999,40.606701,f,68.93,43.08,43.08,1,65.43,5,ldkssxwpmemidmecebumciepifcamkci,17.25,0.12404325000000001,0.10356983333333332,0.07319325,40.565971499999996,24.339579139999998,16.22638536,40.690014749999996,24.443148973333333,16.299578609999998,0.12076516666666666,0.10195383333333334,0.073442,40.565973,24.339578040000003,16.22638296,40.686738166666665,24.441531873333336,16.29982496,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296,40.685378,24.440837039999998,16.29981596,0
310,0a1a1bfd61ced6f1d210ed402dd1ee97,foosdfpfkusacimwkcsosbicdxkicaua,29211,0,5119,2012-10-26,2016-10-25,2012-10-26,2015-10-28,766.55,1094,0.0,16.86,0.146348,0.0,45.80687796,f,161.78,18.12,18.12,1,72.53,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.14677516666666668,0.0,0.0,44.54656036,0.0,0.0,44.693335526666665,0.0,0.0,0.14572933333333335,0.0,0.0,44.82618996,0.0,0.0,44.971919293333336,0.0,0.0,0.148239,0.0,0.0,45.94470996,0.0,0.0,46.092948959999994,0.0,0.0,0
311,9903ebfb64ad280153062f7146dfef37,lmkebamcaaclubfxadlmueccxoimlema,4199490,728810,456462,2010-07-19,2016-07-19,2010-07-19,2015-07-20,3520.91,0,0.0,18.26,0.143166,0.0,44.31137796,t,0.0,16.66,16.66,2,306.49,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14725083333333336,0.0,0.0,44.341005259999996,0.0,0.0,44.48825609333333,0.0,0.0,0.14567666666666668,0.0,0.0,44.41507995999999,0.0,0.0,44.56075662666666,0.0,0.0,0.145047,0.0,0.0,44.44470996,0.0,0.0,44.589756959999995,0.0,0.0,0
312,a7a8b0778b13d982a257c834e31c657f,ewpakwlliwisiwduibdlfmalxowmwpci,17309,18787,2278,2012-03-12,2016-10-05,2013-12-03,2015-10-11,2548.47,2278,0.0,16.61,0.143166,0.0,44.31137796,t,330.42,10.0,10.0,2,260.13,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14713683333333336,0.0,0.0,44.31137546,0.0,0.0,44.458512293333335,0.0,0.0,0.14544866666666667,0.0,0.0,44.35581996,0.0,0.0,44.501268626666665,0.0,0.0,0.145047,0.0,0.0,44.44470996,0.0,0.0,44.589756959999995,0.0,0.0,0
313,429f658db66ce265a50710ac3e931b79,MISSING,65228,0,2631,2011-05-03,2016-05-03,2011-05-03,2015-05-04,2918.21,0,0.0,16.11,0.137553,0.0,46.55462196,f,0.0,23.04,23.04,1,237.79,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0.14744700000000002,0.007123583333333333,0.0,44.355820359999996,0.0,0.0,44.503267359999995,0.007123583333333333,0.0,0.145955,0.014247166666666667,0.0,44.41507995999999,0.0,0.0,44.56103495999999,0.014247166666666667,0.0,0.14554,0.0427415,0.0,44.35581996,0.0,0.0,44.501359959999995,0.0427415,0.0,0
314,f73b908e4f30892ad55eb6403c0a4bcf,foosdfpfkusacimwkcsosbicdxkicaua,60011,0,1841,2010-07-03,2016-07-03,2010-07-03,2015-07-04,4062.86,1834,0.0,129.61,0.115174,0.098837,40.606701,f,182.66,15.45,15.45,1,457.32,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.12272558333333333,0.10218500000000001,0.07277766666666667,40.6338515,24.380309139999998,16.25354036,40.75657708333333,24.482494139999996,16.326318026666666,0.11947516666666667,0.100975,0.07401933333333334,40.701733,24.42103804,16.28069296,40.821208166666665,24.522013039999997,16.354712293333332,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496,40.84706,24.53782104,16.36607096,0
315,3d60fc9f8d4487f689895231b080d740,MISSING,19347,0,1667,2009-10-07,2016-09-22,2009-10-07,2015-09-25,0.0,613,0.0,0.0,0.000901,0.0,0.0,f,0.0,13.07,13.07,1,150.26,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.000901,0.0,0.0,0.0,0.0,0.0,0.000901,0.0,0.0,0.000901,0.0,0.0,0.0,0.0,0.0,0.000901,0.0,0.0,0.000901,0.0,0.0,0.0,0.0,0.0,0.000901,0.0,0.0,0
316,178d694de9bd1d59fd7430c5ab2a55b7,foosdfpfkusacimwkcsosbicdxkicaua,9134,0,1936,2012-05-26,2016-05-26,2015-04-14,2015-05-29,1338.48,1936,0.0,16.33,0.142822,0.0,44.31137796,f,279.86,25.56,25.56,1,135.6,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.14667791666666666,0.0,0.0,44.370635459999995,0.0,0.0,44.517313376666664,0.0,0.0,0.14544166666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59015162666665,0.0,0.0,0.144698,0.0,0.0,44.44470996,0.0,0.0,44.589407959999996,0.0,0.0,1
317,ee313c1feb19071010b72028c513de61,MISSING,2829,0,0,2010-10-29,2016-10-29,2010-10-29,2015-10-30,427.02,0,0.0,16.34,0.147506,0.0,46.30537836,f,0.0,21.64,21.64,1,43.25,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0.15082199999999998,0.0,0.0,44.62989366,0.0,0.0,44.78071566,0.0,0.0,0.149199,0.0,0.0,44.992856759999995,0.0,0.0,45.14205576,0.0,0.0,0.1494,0.0,0.0,46.44471036,0.0,0.0,46.59411036,0.0,0.0,0
318,76d695bd3e5705ac4270f072f65fd994,MISSING,7097,0,1129,2010-02-12,2016-02-12,2015-12-15,2015-02-13,1066.09,1129,0.0,16.62,0.144963,0.0,44.31137796,f,164.95,33.12,33.12,1,111.82,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0.15055675,0.0,0.0,44.26693046,0.0,0.0,44.41748721,0.0,0.0,0.14843916666666668,0.0,0.0,44.26692996,0.0,0.0,44.41536912666667,0.0,0.0,0.1471205,0.0,0.0,44.26692996,0.0,0.0,44.41405046,0.0,0.0,0
319,87acfeb4595424ee9ee462b1c5fe4c85,MISSING,14815,0,0,2009-12-14,2016-11-18,2015-09-18,2015-11-20,1817.67,0,0.0,24.8,0.160591,0.0833309999999999,44.31137796,f,0.0,6.51,6.51,1,84.38,6,lxidpiddsbxsbosboudacockeimpuepw,13.943,0.16381799999999994,0.08257591666666661,0.0,44.31137546,0.0,0.0,44.47519346,0.08257591666666661,0.0,0.16224899999999998,0.08269583333333332,0.0,44.35581996,0.0,0.0,44.51806896,0.08269583333333332,0.0,0.162575,0.083827,0.0,44.44470996,0.0,0.0,44.607284959999994,0.083827,0.0,0
320,23908ce8fd9d7294e567a9965b0426fc,MISSING,18135,0,0,2009-08-21,2016-08-21,2009-08-21,2015-08-22,2021.41,0,0.0,16.22,0.1640569999999999,0.0868029999999999,44.31137796,f,0.0,18.24,18.24,1,162.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.49,0.16805233333333328,0.08614591666666667,0.0,44.32619036,0.0,0.0,44.494242693333334,0.08614591666666667,0.0,0.1664756666666666,0.08663383333333334,0.0,44.385449959999995,0.0,0.0,44.55192562666666,0.08663383333333334,0.0,0.1660559999999999,0.08731,0.0,44.44470996,0.0,0.0,44.610765959999995,0.08731,0.0,0
321,d2c8d051c425fa7e7e5ace3c111d840a,usilxuppasemubllopkaafesmlibmsdf,35393,5362,0,2013-02-04,2016-02-04,2015-12-15,2015-02-09,3476.96,0,0.0,37.65,0.161459,0.083561,44.31137796,t,0.0,31.2,31.2,3,333.66,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.16608516666666664,0.08449041666666664,0.0,44.26693036,0.0,0.0,44.43301552666667,0.08449041666666664,0.0,0.1639426666666666,0.08423583333333329,0.0,44.26692996,0.0,0.0,44.43087262666666,0.08423583333333329,0.0,0.162792,0.083721,0.0,44.26692996,0.0,0.0,44.42972196,0.083721,0.0,0
322,ca9b6cdc599b018bc0103a7d106f3c4d,lmkebamcaaclubfxadlmueccxoimlema,5606,0,0,2011-04-28,2016-04-28,2011-04-28,2015-04-29,844.2,0,0.0,3.42,0.144902,0.0,44.31137796,f,0.0,29.76,29.76,1,151.08,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.14917116666666666,0.0,0.0,44.38545035999999,0.0,0.0,44.53462152666666,0.0,0.0,0.14753166666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.592241626666656,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,0
323,a5952122f35e51fba926be1f4f723709,foosdfpfkusacimwkcsosbicdxkicaua,57995,0,6083,2009-09-03,2016-09-03,2015-07-12,2015-09-04,2433.03,2470,0.0,17.76,0.141666,0.0,44.31137796,f,354.15,11.95,11.95,1,169.67,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.14567925,0.0,0.0,44.370635459999995,0.0,0.0,44.516314709999996,0.0,0.0,0.14510366666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.589813626666654,0.0,0.0,0.143538,0.0,0.0,44.44470996,0.0,0.0,44.58824796,0.0,0.0,0
324,aeecf620414391a8272c32b62d11e4d8,foosdfpfkusacimwkcsosbicdxkicaua,3574,0,278,2010-12-10,2016-10-05,2013-10-10,2015-10-11,534.84,278,0.0,29.4,0.1457109999999999,0.0,44.31137796,f,40.66,7.8,7.8,1,50.58,5,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14991325,0.0,0.0,44.370635459999995,0.0,0.0,44.52054870999999,0.0,0.0,0.14834366666666668,0.0,0.0,44.44470995999999,0.0,0.0,44.59305362666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.592309959999994,0.0,0.0,0
325,0c15a438f1b40e4811aa094124928be3,foosdfpfkusacimwkcsosbicdxkicaua,2403,0,0,2009-12-04,2016-12-04,2015-11-01,2015-12-06,359.44,0,0.0,16.44,0.144038,0.0,46.30537836,f,0.0,26.02,26.02,1,29.78,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.148925,0.007123583333333333,0.0,44.26693026,0.0,0.0,44.41585526,0.007123583333333333,0.0,0.14714866666666668,0.0,0.0,44.26692996,0.0,0.0,44.414078626666665,0.0,0.0,0.144869,0.0,0.0,44.26692996,0.0,0.0,44.41179896,0.0,0.0,0
326,e5b1c1ee1667e301371a1b9ed0e707aa,MISSING,27683,0,3696,2009-12-29,2016-10-09,2013-10-09,2015-10-11,2096.02,2516,0.0,0.0,0.142819,0.0,44.31137796,f,363.17,9.56,9.56,1,158.93,6,lxidpiddsbxsbosboudacockeimpuepw,14.3,0.14701683333333335,0.0,0.0,44.370635459999995,0.0,0.0,44.51765229333333,0.0,0.0,0.14544266666666666,0.0,0.0,44.44470995999999,0.0,0.0,44.59015262666666,0.0,0.0,0.144699,0.0,0.0,44.44470996,0.0,0.0,44.58940896,0.0,0.0,0
327,03562bdbac4407591f350d5e3cc5f23f,MISSING,13941,0,2276,2009-12-07,2016-11-20,2009-12-07,2015-11-21,0.0,0,0.0,0.0,0.0006,0.0,0.0,f,0.0,19.08,19.08,1,74.05,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0
328,19bb25eff9a22f0193e39831b4b89fd5,MISSING,13350,0,2928,2011-12-20,2016-12-20,2015-10-30,2015-12-21,1268.4,2659,0.0,15.3,0.16329,0.084645,44.31137796,f,329.09,3.7,3.7,2,101.05,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0.16534041666666663,0.08401999999999998,0.0,44.26693046,0.0,0.0,44.432270876666664,0.08401999999999998,0.0,0.16269183333333326,0.08298199999999996,0.0,44.26692996,0.0,0.0,44.42962179333333,0.08298199999999996,0.0,0.1604799999999999,0.081408,0.0,44.26692996,0.0,0.0,44.42740996,0.081408,0.0,0
329,0ffa576fb51d03829474637fe3501b94,lmkebamcaaclubfxadlmueccxoimlema,37644,0,3722,2009-10-05,2016-10-05,2014-06-26,2015-10-11,0.0,0,0.0,131.43,0.1152369999999999,0.100123,41.27136420000001,f,0.0,149.8,149.8,1,0.0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,75.0,0.12439024999999997,0.10412291666666668,0.07383150000000001,40.839996199999995,24.54844124,16.40266616,40.96438644999999,24.652564156666667,16.47649766,0.12071149999999996,0.10240383333333332,0.07389,40.9511074,24.65955244,16.51377736,41.0718189,24.761956273333332,16.587667359999998,0.118238,0.101781,0.074205,41.3955522,25.10399724,16.95822216,41.513790199999995,25.20577824,17.032427159999997,0
330,3cd403b9ccce359b055c4600369dfbb3,usilxuppasemubllopkaafesmlibmsdf,8992,0,1433,2011-09-09,2016-09-08,2011-09-09,2015-09-09,1344.46,1433,0.0,13.75,0.1457109999999999,0.0,44.31137796,f,210.9,10.08,10.08,1,130.51,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14968158333333334,0.0,0.0,44.31137546,0.0,0.0,44.461057043333334,0.0,0.0,0.14799616666666668,0.0,0.0,44.35581996,0.0,0.0,44.50381612666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.592309959999994,0.0,0.0,0
331,b641cb2ffea4f8554c646388edbfbcca,lmkebamcaaclubfxadlmueccxoimlema,1539202,0,149335,2010-07-26,2016-07-26,2010-07-26,2015-07-27,3.09,0,0.0,18.47,0.144902,0.0,44.31137796,f,0.0,17.13,17.13,1,0.13,6,lxidpiddsbxsbosboudacockeimpuepw,12.18,0.14878474999999994,0.0,0.0,44.34100536,0.0,0.0,44.489790109999994,0.0,0.0,0.14735849999999998,0.0,0.0,44.41507995999999,0.0,0.0,44.562438459999996,0.0,0.0,0.146788,0.0,0.0,44.44470996,0.0,0.0,44.59149796,0.0,0.0,0
332,80e4fadd0c1e0e39a9ed4ca4bd069993,foosdfpfkusacimwkcsosbicdxkicaua,1575,0,76,2012-05-07,2016-05-07,2012-05-07,2015-05-14,131.24,76,0.0,18.15,0.1457109999999999,0.0,44.31137796,f,11.22,19.2,19.2,1,14.73,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,0.14991325,0.0,0.0,44.370635459999995,0.0,0.0,44.52054870999999,0.0,0.0,0.14834366666666668,0.0,0.0,44.44470995999999,0.0,0.0,44.59305362666666,0.0,0.0,0.1476,0.0,0.0,44.44470996,0.0,0.0,44.592309959999994,0.0,0.0,0
333,2eff81b8942683096c2a3166c1b3a138,MISSING,9681,0,0,2011-04-18,2016-04-17,2015-01-09,2015-04-21,1392.99,0,0.0,18.32,0.143801,0.0,44.31137796,f,0.0,25.7,25.7,1,168.17,5,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.14391316666666668,0.0,0.0,44.38545035999999,0.0,0.0,44.52936352666666,0.0,0.0,0.14236566666666667,0.0,0.0,44.44470995999999,0.0,0.0,44.58707562666666,0.0,0.0,0.141622,0.0,0.0,44.44470996,0.0,0.0,44.586331959999995,0.0,0.0,0
